date,date_block_num,shop_id,item_id,item_price,item_cnt_day
20.04.2014,15,35,1855,1199.0,1.0
20.04.2014,15,35,5642,2290.0,1.0
20.04.2014,15,35,5241,1999.0,1.0
20.04.2014,15,35,1501,2999.0,2.0
20.04.2014,15,35,1890,398.0,1.0
20.04.2014,15,25,9845,399.0,4.0
20.04.2014,15,56,14435,299.0,1.0
20.04.2014,15,45,19415,649.0,1.0
20.04.2014,15,50,8416,549.0,1.0
20.04.2014,15,53,7965,1999.0,1.0
20.04.2014,15,35,4633,1999.0,1.0
20.04.2014,15,38,14261,99.0,1.0
20.04.2014,15,45,19406,419.0,1.0
20.04.2014,15,35,1905,249.0,1.0
20.04.2014,15,53,7473,449.0,1.0
20.04.2014,15,53,7215,899.0,1.0
20.04.2014,15,25,10298,169.0,1.0
20.04.2014,15,25,10030,58.0,1.0
20.04.2014,15,35,4836,1999.0,1.0
20.04.2014,15,53,7736,299.0,1.0
20.04.2014,15,51,6909,1064.0,1.0
20.04.2014,15,44,14390,149.0,1.0
20.04.2014,15,35,5272,299.0,1.0
20.04.2014,15,44,15215,799.0,1.0
20.04.2014,15,39,2808,999.0,1.0
20.04.2014,15,46,11010,199.0,1.0
20.04.2014,15,27,20667,1199.0,1.0
20.04.2014,15,42,10377,749.0,1.0
20.04.2014,15,30,17211,198.0,1.0
20.04.2014,15,2,22058,169.0,1.0
20.04.2014,15,2,20949,5.0,1.0
20.04.2014,15,2,10758,58.0,-1.0
20.04.2014,15,30,16363,299.0,1.0
20.04.2014,15,2,16227,419.0,1.0
20.04.2014,15,2,15599,28.0,-1.0
20.04.2014,15,30,19221,199.0,1.0
20.04.2014,15,3,4360,2199.0,1.0
20.04.2014,15,3,3290,399.0,1.0
20.04.2014,15,30,19754,749.0,1.0
20.04.2014,15,3,6121,299.0,1.0
20.04.2014,15,30,18159,58.0,1.0
20.04.2014,15,54,12897,58.0,1.0
20.04.2014,15,3,1853,1799.0,1.0
20.04.2014,15,42,9845,399.0,1.0
20.04.2014,15,30,18666,249.0,1.0
20.04.2014,15,3,1416,1499.0,1.0
20.04.2014,15,3,1449,599.0,1.0
20.04.2014,15,3,1480,499.0,1.0
20.04.2014,15,3,2814,899.0,3.0
20.04.2014,15,3,2815,2699.0,1.0
20.04.2014,15,3,3183,599.0,2.0
20.04.2014,15,3,2808,999.0,1.0
20.04.2014,15,31,3695,1599.0,1.0
20.04.2014,15,3,2445,599.0,1.0
20.04.2014,15,30,17347,279.34,1.0
20.04.2014,15,5,21880,149.0,1.0
20.04.2014,15,5,21384,399.0,2.0
20.04.2014,15,5,20607,799.0,1.0
20.04.2014,15,5,14228,99.0,3.0
20.04.2014,15,5,14229,99.0,2.0
20.04.2014,15,42,8101,749.0,1.0
20.04.2014,15,31,253,249.0,1.0
20.04.2014,15,54,13859,349.0,1.0
20.04.2014,15,42,8100,399.0,1.0
20.04.2014,15,5,15022,149.0,1.0
20.04.2014,15,5,13065,199.0,1.0
20.04.2014,15,42,8415,349.0,2.0
20.04.2014,15,5,13890,399.0,1.0
20.04.2014,15,5,15255,1199.0,1.0
20.04.2014,15,31,408,249.0,1.0
20.04.2014,15,5,16227,419.0,1.0
20.04.2014,15,31,7815,4091.0,1.0
20.04.2014,15,5,16084,399.0,1.0
20.04.2014,15,31,791,600.0,1.0
20.04.2014,15,5,15300,859.0,1.0
20.04.2014,15,5,15519,299.0,1.0
20.04.2014,15,5,16030,229.0,1.0
20.04.2014,15,6,950,2599.0,2.0
20.04.2014,15,6,951,2599.0,1.0
20.04.2014,15,30,21879,299.0,1.0
20.04.2014,15,6,975,299.0,1.0
20.04.2014,15,6,1495,599.0,1.0
20.04.2014,15,30,21680,299.0,1.0
20.04.2014,15,6,1446,1299.0,1.0
20.04.2014,15,5,20949,5.0,6.0
20.04.2014,15,5,21383,749.0,1.0
20.04.2014,15,5,15284,799.0,1.0
20.04.2014,15,3,2517,399.0,1.0
20.04.2014,15,3,2538,399.0,1.0
20.04.2014,15,3,2800,499.0,1.0
20.04.2014,15,4,3928,2799.0,1.0
20.04.2014,15,54,13676,199.0,1.0
20.04.2014,15,4,4181,999.0,1.0
20.04.2014,15,31,7886,1090.0,1.0
20.04.2014,15,4,5242,2599.0,1.0
20.04.2014,15,4,3076,799.0,1.0
20.04.2014,15,42,7856,799.0,1.0
20.04.2014,15,4,2814,899.0,2.0
20.04.2014,15,42,7860,399.0,1.0
20.04.2014,15,4,2815,2999.0,1.0
20.04.2014,15,31,6353,299.0,1.0
20.04.2014,15,4,3719,599.0,1.0
20.04.2014,15,4,3732,2599.0,1.0
20.04.2014,15,2,5811,199.0,1.0
20.04.2014,15,4,3745,799.0,1.0
20.04.2014,15,54,13622,199.0,1.0
20.04.2014,15,31,6625,1299.0,1.0
20.04.2014,15,31,6616,999.0,1.0
20.04.2014,15,42,7970,2099.0,1.0
20.04.2014,15,4,8715,149.0,1.0
20.04.2014,15,54,13621,199.0,1.0
20.04.2014,15,4,6002,299.0,1.0
20.04.2014,15,51,16603,270.0,1.0
20.04.2014,15,4,5634,2290.0,1.0
20.04.2014,15,4,6740,499.0,1.0
20.04.2014,15,31,7070,299.0,1.0
20.04.2014,15,4,6497,999.0,1.0
20.04.2014,15,4,6495,699.0,1.0
20.04.2014,15,4,3475,799.0,1.0
20.04.2014,15,5,15632,699.0,1.0
20.04.2014,15,2,5823,2599.0,1.0
20.04.2014,15,2,4394,2599.0,1.0
20.04.2014,15,2,9055,149.0,1.0
20.04.2014,15,31,7802,299.0,1.0
20.04.2014,15,2,3148,1850.0,1.0
20.04.2014,15,2,3944,1599.0,1.0
20.04.2014,15,51,15443,341.0,1.0
20.04.2014,15,2,4231,2799.0,1.0
20.04.2014,15,42,7018,1199.0,1.0
20.04.2014,15,2,3928,2799.0,1.0
20.04.2014,15,27,20606,799.0,1.0
20.04.2014,15,31,7530,399.0,1.0
20.04.2014,15,2,30,169.0,1.0
20.04.2014,15,2,2814,899.0,1.0
20.04.2014,15,2,2815,2999.0,2.0
20.04.2014,15,2,4475,599.0,1.0
20.04.2014,15,31,7206,199.0,1.0
20.04.2014,15,2,6910,1299.0,1.0
20.04.2014,15,54,12771,549.0,1.0
20.04.2014,15,31,8093,1158.02,1.0
20.04.2014,15,2,7096,799.0,1.0
20.04.2014,15,42,6490,699.0,1.0
20.04.2014,15,2,4870,799.0,1.0
20.04.2014,15,2,4639,1199.0,1.0
20.04.2014,15,2,4890,498.0,1.0
20.04.2014,15,31,8137,58.0,1.0
20.04.2014,15,2,4345,599.0,1.0
20.04.2014,15,2,4353,1999.0,1.0
20.04.2014,15,2,4355,1999.0,1.0
20.04.2014,15,31,8100,399.0,1.0
20.04.2014,15,2,6689,2499.0,1.0
20.04.2014,15,42,7072,1249.0,1.0
20.04.2014,15,5,18259,199.0,1.0
20.04.2014,15,5,16313,1049.0,1.0
20.04.2014,15,5,5865,1899.0,1.0
20.04.2014,15,5,5276,799.0,1.0
20.04.2014,15,5,2808,999.0,1.0
20.04.2014,15,5,3325,299.0,1.0
20.04.2014,15,5,2814,899.0,1.0
20.04.2014,15,31,2814,899.0,5.0
20.04.2014,15,51,17855,268.0,1.0
20.04.2014,15,5,4231,2799.0,1.0
20.04.2014,15,5,4244,699.0,1.0
20.04.2014,15,5,3556,629.0,1.0
20.04.2014,15,30,14430,149.0,1.0
20.04.2014,15,5,10659,699.0,1.0
20.04.2014,15,5,10691,850.0,1.0
20.04.2014,15,5,10362,299.0,1.0
20.04.2014,15,5,11012,199.0,1.0
20.04.2014,15,5,9845,399.0,1.0
20.04.2014,15,5,11022,349.0,1.0
20.04.2014,15,5,11968,149.0,1.0
20.04.2014,15,42,18970,149.0,1.0
20.04.2014,15,42,18958,499.0,1.0
20.04.2014,15,5,12445,599.0,1.0
20.04.2014,15,42,18957,399.0,1.0
20.04.2014,15,5,11811,1599.0,1.0
20.04.2014,15,5,12134,299.0,1.0
20.04.2014,15,5,6675,22990.0,2.0
20.04.2014,15,30,14164,299.0,1.0
20.04.2014,15,5,6568,1249.0,1.0
20.04.2014,15,5,6086,399.0,1.0
20.04.2014,15,5,6085,2199.0,1.0
20.04.2014,15,5,5672,3190.0,1.0
20.04.2014,15,43,21379,1349.0,1.0
20.04.2014,15,42,21385,1139.0,4.0
20.04.2014,15,43,21383,749.0,3.0
20.04.2014,15,17,4296,299.0,1.0
20.04.2014,15,17,3651,199.0,1.0
20.04.2014,15,43,21384,399.0,1.0
20.04.2014,15,42,21432,451.65,1.0
20.04.2014,15,17,8058,500.0,1.0
20.04.2014,15,43,21385,1199.0,1.0
20.04.2014,15,17,5811,199.0,1.0
20.04.2014,15,42,21404,399.0,1.0
20.04.2014,15,17,5208,1199.5,1.0
20.04.2014,15,43,20949,5.0,1.0
20.04.2014,15,54,17855,399.0,1.0
20.04.2014,15,30,13621,199.0,1.0
20.04.2014,15,31,2720,749.0,1.0
20.04.2014,15,17,13439,14489.5,1.0
20.04.2014,15,31,2678,699.0,2.0
20.04.2014,15,17,8100,399.0,1.0
20.04.2014,15,31,2244,299.0,1.0
20.04.2014,15,17,10498,999.0,1.0
20.04.2014,15,17,10718,399.0,2.0
20.04.2014,15,17,9845,399.0,1.0
20.04.2014,15,5,4886,1099.0,1.0
20.04.2014,15,31,2909,699.0,1.0
20.04.2014,15,31,2908,699.0,1.0
20.04.2014,15,5,4357,399.0,1.0
20.04.2014,15,42,19672,499.0,1.0
20.04.2014,15,5,5655,1090.0,1.0
20.04.2014,15,17,14227,99.0,1.0
20.04.2014,15,5,8415,349.0,1.0
20.04.2014,15,30,14696,399.0,1.0
20.04.2014,15,5,8624,149.0,1.0
20.04.2014,15,6,1937,599.0,1.0
20.04.2014,15,30,12628,149.0,1.0
20.04.2014,15,6,2308,299.0,1.0
20.04.2014,15,54,16444,449.0,1.0
20.04.2014,15,6,1853,1799.0,1.0
20.04.2014,15,6,2703,299.0,1.0
20.04.2014,15,30,11968,149.0,1.0
20.04.2014,15,30,11925,549.0,1.0
20.04.2014,15,42,8606,399.0,1.0
20.04.2014,15,6,4355,1999.0,1.0
20.04.2014,15,42,8578,149.0,1.0
20.04.2014,15,6,4357,399.0,1.0
20.04.2014,15,30,21384,385.66666666699996,3.0
20.04.2014,15,6,3141,1180.0,1.0
20.04.2014,15,42,8416,549.0,1.0
20.04.2014,15,6,4628,299.0,1.0
20.04.2014,15,30,21345,199.0,1.0
20.04.2014,15,6,4728,399.0,1.0
20.04.2014,15,6,4585,1499.0,1.0
20.04.2014,15,6,4181,999.0,1.0
20.04.2014,15,42,8858,549.0,1.0
20.04.2014,15,30,20609,799.0,1.0
20.04.2014,15,6,4008,299.0,1.0
20.04.2014,15,6,3928,2799.0,2.0
20.04.2014,15,30,20367,1199.0,1.0
20.04.2014,15,6,1855,1199.0,1.0
20.04.2014,15,30,20949,5.0,10.0
20.04.2014,15,5,17717,395.0,1.0
20.04.2014,15,30,21381,1499.0,1.0
20.04.2014,15,5,19636,1199.0,1.0
20.04.2014,15,54,15842,549.0,1.0
20.04.2014,15,6,2814,899.0,8.0
20.04.2014,15,30,13936,209.33,1.0
20.04.2014,15,5,7213,899.0,1.0
20.04.2014,15,5,7894,1490.0,1.0
20.04.2014,15,42,20610,799.0,1.0
20.04.2014,15,42,20609,799.0,2.0
20.04.2014,15,4,11922,549.0,1.0
20.04.2014,15,30,14842,229.0,2.0
20.04.2014,15,30,14834,229.0,3.0
20.04.2014,15,30,15256,1199.0,1.0
20.04.2014,15,30,10501,199.0,1.0
20.04.2014,15,5,1483,1399.0,1.0
20.04.2014,15,42,20104,249.0,1.0
20.04.2014,15,5,950,2599.0,1.0
20.04.2014,15,54,13852,540.17,1.0
20.04.2014,15,5,1015,449.0,1.0
20.04.2014,15,5,2252,599.0,1.0
20.04.2014,15,5,1921,249.0,1.0
20.04.2014,15,4,20448,399.0,1.0
20.04.2014,15,54,15836,149.0,1.0
20.04.2014,15,4,19574,149.0,1.0
20.04.2014,15,4,19749,749.0,1.0
20.04.2014,15,4,20949,5.0,1.0
20.04.2014,15,30,10287,98.0,1.0
20.04.2014,15,6,2857,999.0,1.0
20.04.2014,15,30,12418,58.0,1.0
20.04.2014,15,6,2808,999.0,2.0
20.04.2014,15,51,16983,265.0,1.0
20.04.2014,15,30,12322,209.33,1.0
20.04.2014,15,5,2084,199.0,1.0
20.04.2014,15,54,12977,199.0,1.0
20.04.2014,15,31,7096,799.0,1.0
20.04.2014,15,3,15294,999.0,1.0
20.04.2014,15,6,20949,5.0,9.0
20.04.2014,15,31,5242,2599.0,1.0
20.04.2014,15,6,21370,999.0,1.0
20.04.2014,15,44,1921,249.0,1.0
20.04.2014,15,6,20667,1199.0,1.0
20.04.2014,15,31,5240,1199.0,1.0
20.04.2014,15,7,2709,49.0,1.0
20.04.2014,15,7,2534,299.0,1.0
20.04.2014,15,7,2808,999.0,1.0
20.04.2014,15,7,2416,449.0,1.0
20.04.2014,15,31,5277,799.0,1.0
20.04.2014,15,31,5271,799.0,1.0
20.04.2014,15,7,3108,299.0,1.0
20.04.2014,15,31,5601,599.0,1.0
20.04.2014,15,7,3224,599.0,1.0
20.04.2014,15,7,2814,869.0,3.0
20.04.2014,15,31,5572,1390.0,1.0
20.04.2014,15,7,1306,299.0,1.0
20.04.2014,15,7,972,299.0,1.0
20.04.2014,15,31,5624,2290.0,1.0
20.04.2014,15,31,5822,1049.0,2.0
20.04.2014,15,7,1855,1199.0,1.0
20.04.2014,15,6,15632,699.0,1.0
20.04.2014,15,6,16787,2599.0,1.0
20.04.2014,15,6,16287,199.0,1.0
20.04.2014,15,31,5869,1499.0,1.0
20.04.2014,15,6,14834,229.0,3.0
20.04.2014,15,31,5237,2599.0,-1.0
20.04.2014,15,6,20039,148.0,1.0
20.04.2014,15,6,20382,1229.0,1.0
20.04.2014,15,51,20949,3.0,2.0
20.04.2014,15,31,6091,999.0,2.0
20.04.2014,15,6,6185,499.0,1.0
20.04.2014,15,6,5663,3190.0,1.0
20.04.2014,15,31,5655,1090.0,1.0
20.04.2014,15,6,6270,299.0,1.0
20.04.2014,15,54,13961,249.0,1.0
20.04.2014,15,31,6498,699.0,1.0
20.04.2014,15,51,20238,135.0,1.0
20.04.2014,15,31,6497,999.0,1.0
20.04.2014,15,6,5822,1049.0,2.0
20.04.2014,15,6,7917,274.0,1.0
20.04.2014,15,31,6501,699.0,1.0
20.04.2014,15,42,11887,299.0,1.0
20.04.2014,15,6,14842,229.0,2.0
20.04.2014,15,6,8415,349.0,1.0
20.04.2014,15,6,6781,599.0,1.0
20.04.2014,15,6,7018,1199.0,1.0
20.04.2014,15,6,7202,199.0,1.0
20.04.2014,15,6,7203,199.0,1.0
20.04.2014,15,6,7247,299.0,1.0
20.04.2014,15,6,7274,349.0,1.0
20.04.2014,15,6,21404,399.0,5.0
20.04.2014,15,6,21427,149.0,1.0
20.04.2014,15,6,21383,749.0,1.0
20.04.2014,15,6,21384,399.0,2.0
20.04.2014,15,31,5323,299.0,1.0
20.04.2014,15,44,1853,1799.0,1.0
20.04.2014,15,31,5325,399.0,1.0
20.04.2014,15,6,7003,699.0,1.0
20.04.2014,15,30,9342,579.0,1.0
20.04.2014,15,6,14845,229.0,1.0
20.04.2014,15,6,14612,179.0,2.0
20.04.2014,15,26,13515,2290.0,1.0
20.04.2014,15,26,13071,599.0,1.0
20.04.2014,15,51,11010,114.0,1.0
20.04.2014,15,26,8778,149.0,1.0
20.04.2014,15,26,7968,1049.0,2.0
20.04.2014,15,26,7978,1498.0,1.0
20.04.2014,15,26,10110,385.66,1.0
20.04.2014,15,28,16451,199.0,1.0
20.04.2014,15,28,16555,349.0,1.0
20.04.2014,15,28,16540,349.0,1.0
20.04.2014,15,26,9589,149.0,1.0
20.04.2014,15,54,11923,1199.0,1.0
20.04.2014,15,26,9845,399.0,1.0
20.04.2014,15,28,16603,399.0,1.0
20.04.2014,15,25,22143,349.0,2.0
20.04.2014,15,25,22016,199.0,1.0
20.04.2014,15,26,1332,399.0,1.0
20.04.2014,15,28,19254,299.0,1.0
20.04.2014,15,25,21613,149.0,1.0
20.04.2014,15,25,21619,383.97,1.0
20.04.2014,15,25,21662,349.0,1.0
20.04.2014,15,25,21565,349.0,1.0
20.04.2014,15,25,21864,349.0,2.0
20.04.2014,15,54,11922,549.0,1.0
20.04.2014,15,25,21876,149.0,1.0
20.04.2014,15,25,21879,299.0,2.0
20.04.2014,15,25,21929,199.0,1.0
20.04.2014,15,26,3077,799.0,1.0
20.04.2014,15,26,156,299.0,1.0
20.04.2014,15,6,12478,1699.0,1.0
20.04.2014,15,26,10959,399.0,2.0
20.04.2014,15,28,16641,349.0,1.0
20.04.2014,15,28,18983,199.0,1.0
20.04.2014,15,28,18958,499.0,1.0
20.04.2014,15,6,14826,199.0,1.0
20.04.2014,15,6,14847,229.0,3.0
20.04.2014,15,28,18957,399.0,2.0
20.04.2014,15,6,15255,1199.0,1.0
20.04.2014,15,54,14054,399.0,1.0
20.04.2014,15,6,18344,199.0,1.0
20.04.2014,15,44,3689,899.0,1.0
20.04.2014,15,44,3686,899.0,1.0
20.04.2014,15,6,18406,199.0,1.0
20.04.2014,15,6,18828,149.0,1.0
20.04.2014,15,6,19457,249.0,1.0
20.04.2014,15,26,10497,399.0,1.0
20.04.2014,15,6,19477,299.0,1.0
20.04.2014,15,28,18578,349.0,1.0
20.04.2014,15,28,19415,649.0,1.0
20.04.2014,15,6,17298,299.0,1.0
20.04.2014,15,6,17717,349.0,2.0
20.04.2014,15,6,16894,149.0,1.0
20.04.2014,15,54,21383,749.0,3.0
20.04.2014,15,44,8060,3199.0,1.0
20.04.2014,15,26,6270,299.0,1.0
20.04.2014,15,28,20124,349.0,1.0
20.04.2014,15,26,7003,699.0,1.0
20.04.2014,15,28,19780,149.0,1.0
20.04.2014,15,28,19752,349.0,1.0
20.04.2014,15,51,9862,255.0,1.0
20.04.2014,15,6,19924,999.0,1.0
20.04.2014,15,54,16672,149.0,1.0
20.04.2014,15,42,12472,199.0,1.0
20.04.2014,15,6,13518,1499.0,-1.0
20.04.2014,15,7,4391,599.0,1.0
20.04.2014,15,7,4481,899.0,1.0
20.04.2014,15,7,4907,1499.0,1.0
20.04.2014,15,7,3365,799.0,1.0
20.04.2014,15,7,3314,299.0,1.0
20.04.2014,15,31,8976,149.0,1.0
20.04.2014,15,42,13888,349.0,1.0
20.04.2014,15,51,21384,268.0,2.0
20.04.2014,15,7,3928,2799.0,1.0
20.04.2014,15,42,14428,149.0,1.0
20.04.2014,15,7,7018,1199.0,1.0
20.04.2014,15,7,7070,299.0,1.0
20.04.2014,15,31,9326,589.0,1.0
20.04.2014,15,7,15814,299.0,1.0
20.04.2014,15,31,8758,149.0,1.0
20.04.2014,15,7,7856,799.0,1.0
20.04.2014,15,7,7274,349.0,2.0
20.04.2014,15,42,14290,249.0,1.0
20.04.2014,15,7,7503,449.0,1.0
20.04.2014,15,7,5036,1499.0,1.0
20.04.2014,15,51,21404,237.0,2.0
20.04.2014,15,7,6085,2199.0,1.0
20.04.2014,15,31,8817,799.0,1.0
20.04.2014,15,10,15771,72.0,1.0
20.04.2014,15,42,14553,149.0,1.0
20.04.2014,15,31,4728,399.0,1.0
20.04.2014,15,10,20949,3.0,2.0
20.04.2014,15,10,21381,1050.0,1.0
20.04.2014,15,7,8089,199.0,1.0
20.04.2014,15,42,14218,299.0,1.0
20.04.2014,15,31,8669,299.0,1.0
20.04.2014,15,31,8418,199.0,1.0
20.04.2014,15,3,15444,669.0,1.0
20.04.2014,15,54,21377,149.0,1.0
20.04.2014,15,3,7018,1199.0,1.0
20.04.2014,15,3,7203,199.0,1.0
20.04.2014,15,31,7018,1199.0,2.0
20.04.2014,15,3,7802,299.0,1.0
20.04.2014,15,4,1523,799.0,1.0
20.04.2014,15,31,9862,399.0,3.0
20.04.2014,15,4,2244,299.0,1.0
20.04.2014,15,3,20949,5.0,1.0
20.04.2014,15,3,20301,149.0,1.0
20.04.2014,15,3,21404,399.0,2.0
20.04.2014,15,3,20762,849.0,1.0
20.04.2014,15,7,14834,229.0,2.0
20.04.2014,15,7,12472,199.0,1.0
20.04.2014,15,7,12134,299.0,1.0
20.04.2014,15,54,13602,58.0,1.0
20.04.2014,15,7,13878,199.0,1.0
20.04.2014,15,7,12926,399.0,1.0
20.04.2014,15,31,10108,299.0,1.0
20.04.2014,15,42,13854,399.0,1.0
20.04.2014,15,42,13849,1266.23,1.0
20.04.2014,15,7,11901,1499.0,1.0
20.04.2014,15,31,9892,349.0,1.0
20.04.2014,15,7,16591,149.0,1.0
20.04.2014,15,7,16623,149.0,1.0
20.04.2014,15,7,14255,549.0,1.0
20.04.2014,15,7,18492,199.0,1.0
20.04.2014,15,7,12473,199.0,1.0
20.04.2014,15,17,7096,799.0,1.0
20.04.2014,15,10,21402,887.0,1.0
20.04.2014,15,42,13980,149.0,1.0
20.04.2014,15,10,5811,109.0,1.0
20.04.2014,15,10,5823,2252.0,1.0
20.04.2014,15,31,3928,2799.0,2.0
20.04.2014,15,10,7003,449.0,1.0
20.04.2014,15,10,7018,942.0,1.0
20.04.2014,15,10,7206,126.0,1.0
20.04.2014,15,10,7530,265.0,1.0
20.04.2014,15,10,5946,190.0,1.0
20.04.2014,15,31,3732,2599.0,1.0
20.04.2014,15,10,2814,662.0,4.0
20.04.2014,15,31,3745,799.0,1.0
20.04.2014,15,10,2806,189.0,1.0
20.04.2014,15,31,3734,2599.0,1.0
20.04.2014,15,7,21384,399.0,1.0
20.04.2014,15,10,4181,707.0,1.0
20.04.2014,15,6,11341,249.0,1.0
20.04.2014,15,6,11146,229.0,1.0
20.04.2014,15,42,10718,399.0,3.0
20.04.2014,15,6,9785,1499.0,1.0
20.04.2014,15,31,4271,2799.0,1.0
20.04.2014,15,31,4228,899.0,1.0
20.04.2014,15,31,4181,999.0,2.0
20.04.2014,15,6,9986,399.0,1.0
20.04.2014,15,6,13888,349.0,1.0
20.04.2014,15,31,4178,1590.0,1.0
20.04.2014,15,31,6121,299.0,1.0
20.04.2014,15,6,12165,269.0,1.0
20.04.2014,15,6,12166,129.0,1.0
20.04.2014,15,6,10971,229.0,1.0
20.04.2014,15,31,4807,799.0,1.0
20.04.2014,15,31,3851,899.0,1.0
20.04.2014,15,51,22143,225.0,1.0
20.04.2014,15,10,11199,73.0,1.0
20.04.2014,15,10,12472,114.0,1.0
20.04.2014,15,10,7968,916.0,1.0
20.04.2014,15,31,4360,2199.0,1.0
20.04.2014,15,10,14114,95.0,1.0
20.04.2014,15,52,1062,599.0,1.0
20.04.2014,15,10,15085,253.0,2.0
20.04.2014,15,10,14120,95.0,1.0
20.04.2014,15,10,13812,76.0,1.0
20.04.2014,15,10,13829,225.0,1.0
20.04.2014,15,10,13971,191.0,1.0
20.04.2014,15,10,14175,379.0,1.0
20.04.2014,15,10,14229,62.0,1.0
20.04.2014,15,52,30,169.0,1.0
20.04.2014,15,31,4391,599.0,1.0
20.04.2014,15,54,21381,1499.0,2.0
20.04.2014,15,51,22076,188.0,1.0
20.04.2014,15,31,4710,399.0,1.0
20.04.2014,15,10,7736,189.0,1.0
20.04.2014,15,7,21864,349.0,1.0
20.04.2014,15,42,10959,399.0,1.0
20.04.2014,15,7,22074,149.0,1.0
20.04.2014,15,10,951,2072.0,1.0
20.04.2014,15,31,4628,299.0,1.0
20.04.2014,15,7,21404,399.0,1.0
20.04.2014,15,42,10939,199.0,1.0
20.04.2014,15,10,1905,154.0,1.0
20.04.2014,15,7,20301,149.0,1.0
20.04.2014,15,54,14338,274.81,1.0
20.04.2014,15,51,10456,226.0,1.0
20.04.2014,15,31,3365,799.0,1.0
20.04.2014,15,17,6689,2499.0,1.0
20.04.2014,15,46,7226,899.0,1.0
20.04.2014,15,15,20947,599.0,1.0
20.04.2014,15,15,18774,699.0,1.0
20.04.2014,15,46,7970,2099.0,1.0
20.04.2014,15,15,20125,549.0,1.0
20.04.2014,15,46,7950,2290.0,1.0
20.04.2014,15,15,19754,749.0,1.0
20.04.2014,15,43,13624,199.0,1.0
20.04.2014,15,16,3476,799.0,1.0
20.04.2014,15,16,3489,1499.0,1.0
20.04.2014,15,16,3686,899.0,1.0
20.04.2014,15,16,2815,2999.0,2.0
20.04.2014,15,16,1512,2599.0,1.0
20.04.2014,15,43,11925,549.0,1.0
20.04.2014,15,16,2210,399.0,1.0
20.04.2014,15,46,19771,169.0,1.0
20.04.2014,15,46,19754,749.0,1.0
20.04.2014,15,15,10777,399.0,1.0
20.04.2014,15,15,10455,499.0,1.0
20.04.2014,15,46,20730,299.0,1.0
20.04.2014,15,15,12477,199.0,1.0
20.04.2014,15,46,20609,799.0,1.0
20.04.2014,15,46,20608,1299.0,1.0
20.04.2014,15,43,6432,124.0,1.0
20.04.2014,15,43,6111,99.0,1.0
20.04.2014,15,15,9845,399.0,1.0
20.04.2014,15,46,20210,199.0,1.0
20.04.2014,15,43,10689,799.0,1.0
20.04.2014,15,15,21384,399.0,1.0
20.04.2014,15,15,21383,674.0,1.0
20.04.2014,15,15,21381,1499.0,1.0
20.04.2014,15,14,18426,199.0,1.0
20.04.2014,15,14,18452,199.0,1.0
20.04.2014,15,14,16502,749.0,1.0
20.04.2014,15,14,16604,749.0,1.0
20.04.2014,15,14,14841,199.0,1.0
20.04.2014,15,14,14834,229.0,1.0
20.04.2014,15,42,22021,199.0,1.0
20.04.2014,15,46,8662,149.0,1.0
20.04.2014,15,14,14828,229.0,1.0
20.04.2014,15,46,8314,149.0,1.0
20.04.2014,15,47,4355,1999.0,1.0
20.04.2014,15,15,1364,599.0,1.0
20.04.2014,15,46,8765,217.5,1.0
20.04.2014,15,43,6473,163.44,1.0
20.04.2014,15,15,1411,159.0,2.0
20.04.2014,15,15,2308,299.0,1.0
20.04.2014,15,54,19474,249.0,1.0
20.04.2014,15,46,9518,217.5,1.0
20.04.2014,15,14,20957,1189.0,1.0
20.04.2014,15,14,21384,359.0,1.0
20.04.2014,15,14,21385,1199.0,1.0
20.04.2014,15,14,20949,5.0,4.0
20.04.2014,15,15,975,299.0,1.0
20.04.2014,15,43,2244,299.0,1.0
20.04.2014,15,46,7736,299.0,1.0
20.04.2014,15,46,7530,399.0,1.0
20.04.2014,15,43,2308,299.0,2.0
20.04.2014,15,15,21380,799.0,1.0
20.04.2014,15,43,2814,876.5,2.0
20.04.2014,15,43,6475,170.92,1.0
20.04.2014,15,15,9512,399.0,1.0
20.04.2014,15,43,6477,135.56,1.0
20.04.2014,15,49,3835,1189.0,1.0
20.04.2014,15,49,3489,1499.0,1.0
20.04.2014,15,49,3423,999.0,1.0
20.04.2014,15,49,4355,1999.0,1.0
20.04.2014,15,46,21384,359.0,1.0
20.04.2014,15,14,3328,999.0,1.0
20.04.2014,15,14,3108,299.0,1.0
20.04.2014,15,49,1857,2599.0,-1.0
20.04.2014,15,49,1829,599.0,1.0
20.04.2014,15,46,21381,1499.0,1.0
20.04.2014,15,14,2946,599.0,1.0
20.04.2014,15,54,17499,199.0,1.0
20.04.2014,15,14,3928,2799.0,1.0
20.04.2014,15,46,20949,5.0,3.0
20.04.2014,15,14,3556,629.0,-1.0
20.04.2014,15,49,2814,899.0,2.0
20.04.2014,15,14,3732,2599.0,1.0
20.04.2014,15,50,2416,449.0,1.0
20.04.2014,15,14,1364,599.0,1.0
20.04.2014,15,14,1523,799.0,1.0
20.04.2014,15,50,2268,2999.0,1.0
20.04.2014,15,14,971,299.0,1.0
20.04.2014,15,50,2252,599.0,1.0
20.04.2014,15,14,975,299.0,1.0
20.04.2014,15,14,2766,274.0,1.0
20.04.2014,15,50,2687,2699.0,1.0
20.04.2014,15,14,1762,199.0,1.0
20.04.2014,15,14,7003,699.0,1.0
20.04.2014,15,14,3676,629.0,1.0
20.04.2014,15,14,18401,199.0,1.0
