,item_id,mean_price,item_name,item_category_id
8754,12293,340.44444444444446,Йо-йо Yo-Yo Factory Die Nasty (2 цвета) пластик,62
8755,13168,340.4294416553478,Классики детям  6CD (mp3-CD) (DVD-Box),43
8756,7404,340.4024195517263,V/A Music For Spa  2  3CD (digibook),55
8757,21566,340.38532110091745,ЦУНАМИ (DVD+3D BD),40
8758,13085,340.3483412322275,Карамзин Н. М.  История государства Российского  2DVD (mp3-DVD) (DVD-Box),43
8759,8493,340.3454545454546,Акунин Борис  Сокол и Ласточка  2CD (mp3-CD) (digipack),43
8760,8462,340.3355932720637,Акунин Борис  Аристономия  2CD (mp3-CD) (digipack),43
8761,21540,340.28648648648647,ЦЕЛЬ ВИЖУ,40
8762,9315,340.23376623376623,Браун Дэн  Точка обмана (mp3-CD) (Jewel),43
8763,1339,340.20000076293945,ATB  Distant Earth  Remixed  2CD,55
8764,12811,340.1967761979435,КОРОЛЬ ЛЕВ. ТРИЛОГИЯ (3DVD),40
8765,7366,340.1886419602382,V/A House From Festivals  3  3CD (digibook),55
8766,17460,340.16344535250624,"ПРОЕКТ ""ДИНОЗАВР""",40
8767,10961,340.1408982874372,ДЖАСТИН И РЫЦАРИ ДОБЛЕСТИ,40
8768,15808,340.13829787234044,НОЧНЫЕ СНАЙПЕРЫ  4 (фирм.),55
8769,1124,340.12,A-HA  Headlines & Deadlines  The Hits Of  DVD,59
8770,5772,340.0,Pinnacle Systems STUDIO Plus V.11 RUS,75
8771,20942,340.0,Фингерскейт Pro Street Hits 13851 (6014822),62
8772,18096,339.9681285835846,Русская литература  Выпуск 1  5CD (mp3-CD) (CD-Box),43
8773,20944,339.95238095238096,Фингерскейт TD Throwback 2in1 (6015249),62
8774,17593,339.94705918255977,Пелевин Виктор  S.N.U.F.F. (mp3-DVD) (digipack),43
8775,3197,339.9401746858155,"Epic Mickey. Две легенды [PC, русская версия]",30
8776,14382,339.93881578947367,МАСТЕР,40
8777,14796,339.92871900826447,МРАЧНЫЕ НЕБЕСА,40
8778,13859,339.8733215332031,ЛЕКАРЬ: УЧЕНИК АВИЦЕННЫ,40
8779,9501,339.84615384615387,В ПЕРВЫЙ РАЗ. КИНО БЕЗ ГРАНИЦ,40
8780,4679,339.8445965147855,MORRICONE ENNIO & SOFIA SYMPHONY ORCHESTRA  85 лет маэстро  CD+DVD (фирм.),55
8781,17809,339.7443403138055,РАСТОРГУЕВ НИКОЛАЙ  55  2CD (фирм.),55
8782,5547,339.7142857142857,"PRESLEY, ELVIS #1 Hit Performances DVD (Кир.)",59
8783,12047,339.6923076923077,ИСПАНЕЦ,40
8784,9615,339.68235270182294,ВВС:ВОЙНА СТОЛЕТИЯ (2dvd),40
8785,9931,339.6811594202899,ВО ИМЯ КОРОЛЯ 2,40
8786,18092,339.5625,Русская классика  Лучшее  1 (mp3-DVD) (DVD-Box),43
8787,7162,339.55882352941177,U2  U2 360  At The Rose Bowl  DVD,59
8788,14075,339.5537876938329,ЛЮБОВЬ ОТ ВСЕХ БОЛЕЗНЕЙ,40
8789,14346,339.5348998310172,"МАМЫ + С НОВЫМ ГОДОМ, МАМЫ!",40
8790,19903,339.5022506713867,ТУРИСТ (BD),37
8791,16529,339.4858207133279,ОДНОКЛАССНИКИ.RU: НаCLICKай удачу,40
8792,11377,339.47222222222223,Достоевский Ф.М.  Преступление и наказание  Игрок  и другие произведения  6CD (mp3-CD) (DVD-Box),43
8793,10801,339.47058823529414,ДЕВУШКА С ТАТУИРОВКОЙ ДРАКОНА (DVD+BD),37
8794,13045,339.46153846153845,КУРОРТНЫЙ ТУМАН,40
8795,21784,339.46153846153845,Чехов А.П.  Рассказы. Повести. Пьесы  6CD (mp3-CD) (DVD-box),43
8796,17748,339.46123172925866,Проецирующий фонарик Миньон Гадкий Я,70
8797,6108,339.4319701649512,"Red Orchestra 2: Rising Storm [PC, Jewel, русские субтитры]",30
8798,17426,339.41379310344826,ПРИРОДА,40
8799,7274,339.38666666666666,V/A Best Radio Tracks  3  3CD (digibook),55
8800,19254,339.37445196336313,"Самолеты [PC, русская версия]",28
8801,21503,339.35135135135135,Хрестоматия по литературе для среднего школьного возраста  8–9 классы  6CD (mp3-CD) (DVD-Box),43
8802,2640,339.3351163642351,DIRE STRAITS Sultans Of Swing DVD (Кир.),59
8803,17900,339.15384615384613,РОБОТЫ,40
8804,11895,339.11538461538464,ИВАН ЦАРЕВИЧ И СЕРЫЙ ВОЛК,40
8805,19554,339.10486094156903,ТАЛАНТЛИВЫЙ МИСТЕР РИПЛИ,40
8806,11041,339.08033766755466,ДЖУНГЛИ,40
8807,8304,339.06060606060606,"АНЖЕЛИКА, МАРКИЗА АНГЕЛОВ",40
8808,7418,339.01612903225805,"V/A Pacha Ibiza  Club, Crucial & Crossover 2012  3CD (digibook)",55
8809,2277,339.0,"Call of Duty. Ghosts. Onslaught (Дополнение) [PC, Цифровая версия]",31
8810,19192,338.99047625506364,СУМЕРКИ. САГА. РАССВЕТ: ЧАСТЬ 1,40
8811,5406,338.97665203615435,Orange Box: Half-Life2+Half-Life2Episode1+Half-Life2Episope2+TeamFortress2+Portal (PC-DVD)(DVD-box),30
8812,1742,338.96875,BON JOVI  Greatest Hits  The Ultimate Collection  DVD,59
8813,18609,338.9574468085106,СЕКС И ДЗЕН. ЭКСТРЕМАЛЬНЫЙ ЭКСТАЗ (3D BD),38
8814,11823,338.93548387096774,Зарубежная классика  Лучшее  2 (mp3-DVD) (DVD-box),43
8815,16907,338.90752201586696,ПАРОВОЗИК ТИШКА. ЧЕГО БОИТСЯ СТРАХ,40
8816,19206,338.9,СУПЕР. КИНО БЕЗ ГРАНИЦ,40
8817,1010,338.87714614337114,3D Crystal Puzzle Клубника L Светильник,67
8818,18947,338.86199951171875,СОБЛАЗН (Бандерас),40
8819,19982,338.85,Толстой Л.Н.  Рассказы и повести  6CD (mp3-CD) (DVD-Box),43
8820,15520,338.8205579016819,Мялка-антистресс Cut the Rope Ом-Ном пенная 6cм,70
8821,12866,338.8181818181818,КРАСАВЧИК+КРАСАВЧИК 2 (2BD),37
8822,11824,338.7910447761194,Зарубежная литература  Выпуск 1  5CD (mp3-CD) (CD-Box),43
8823,19959,338.77777777777777,Толкиен Джон Р.Р.  Властелин колец  Две твердыни (mp3-CD) (Digipack),43
8824,1418,338.6970338983051,"Angry Birds [PC, Jewel, английская версия]",30
8825,12944,338.6028335571289,КРОШКА ИЗ БЕВЕРЛИ ХИЛЗ/КРОШКА ИЗ БЕВЕРЛИ ХИЛЗ 2 (BD),37
8826,8842,338.527397260274,БЕСПРЕДЕЛ (BD),37
8827,17539,338.36,ПУСТОШЬ,40
8828,21737,338.33898305084745,ЧТЕЦ,40
8829,14572,338.3333333333333,МЕТЕОРА. КИНО БЕЗ ГРАНИЦ,40
8830,18826,338.27747235979353,СМЕШАРИКИ  НОВЫЕ ПРИКЛЮЧЕНИЯ  Выпуск 1  Шуша,40
8831,19226,338.23893805309734,СУРРОГАТ,40
8832,10080,338.2307692307692,ВСЕ ЛЮБЯТ КИТОВ,40
8833,8497,338.1694915254237,Акунин Борис  Черный город (mp3-CD) (digipack),43
8834,9526,338.135593220339,"В тылу врага 2: Лис пустыни [PC, Цифровая версия]",31
8835,8985,338.09218752384186,БОЛЬШИЕ НАДЕЖДЫ,40
8836,13194,338.0769230769231,Козаков Михаил  Евангелие от Мастера  По роману М. Булгакова Мастер и Маргарита (mp3-CD) (digipack),43
8837,14116,338.0,ЛЮДИ В ЧЕРНОМ 3,40
8838,18737,337.9510933024089,"СКОРЫЙ ""МОСКВА-РОССИЯ""",40
8839,9238,337.8984375,"Библиотека приключений  Хаггард Генри, Лондон Джек, Верн Жюль, Стивенсон Роберт (mp3-DVD) (DVDpack)",43
8840,1779,337.8888888888889,BURGH CHRIS DE  Beautiful Dreams  Live  DVD,59
8841,21320,337.8500061035156,"Футболка от Blizzard: WoW:BC, размер L, арт. 10575",61
8842,8480,337.84285714285716,Акунин Борис  Нефритовые четки (mp3-CD) (digipack),43
8843,1420,337.73092594853154,"Angry Birds. Space [PC, Jewel, английская версия]",30
8844,3718,337.67386357471196,Grand Theft Auto IV DVD,30
8845,11889,337.6363636363636,И ВСЕ ЖЕ ЛОРАНС,40
8846,15605,337.6316680908203,НЕ БРАТЬ ЖИВЫМ (BD),37
8847,17143,337.5787880637429,ПОВЕЛИТЕЛИ САЛЕМА,40
8848,8283,337.56966970632743,АНГЕЛ-ХРАНИТЕЛЬ,40
8849,21412,337.44036129871046,ХОРОШИЙ ДОКТОР,40
8850,9761,337.43653869628906,ВЕДЬМА ВОЙНЫ. КИНО БЕЗ ГРАНИЦ,40
8851,18277,337.43055555555554,СБ. Бег In The USSR  Песни Владимира Сапунова (фирм.),55
8852,15454,337.41052567331417,Мягкая игрушка СОЮЗМУЛЬТФИЛЬМ Пятачок Playboy,63
8853,17436,337.3017073468464,ПРИТВОРИСЬ МОИМ ПАРНЕМ,40
8854,8071,337.1246710827476,"ЁЛКИ 1,2,3",41
8855,19090,337.1194852941176,СТАРТРЕК  ВОЗМЕЗДИЕ + ЗВЕЗДНЫЙ ПУТЬ,40
8856,8538,337.05641030857703,Антология русского рассказа  6CD (mp3-CD) (DVD-Box),43
8857,14503,337.01724137931035,МЕДАЛЬОН,40
8858,12926,337.01021986741284,КРИМИНАЛЬНОЕ ЧТИВО (BD),37
8859,11822,337.0,Зарубежная классика  Лучшее  1 (mp3-DVD) (DVD-box),43
8860,8473,336.9148936170213,Акунин Борис  Кладбищенские истории (mp3-CD) (digipack),43
8861,12783,336.8542037283539,КОРОЛЕВСКИЙ РОМАН,40
8862,18164,336.782132243685,САМЫЙ ПЬЯНЫЙ ОКРУГ В МИРЕ,40
8863,16641,336.7782699649344,ОСТРОВ ВЕЗЕНИЯ,40
8864,8399,336.6,АСТРАЛ НА УЛИЦЕ АРЛЕТТ,40
8865,21925,336.5313333468967,ШУТКИ В СТОРОНУ (BD),37
8866,3470,336.4691780821918,"Farming Simulator 2013 [PC, Jewel, русская версия]",30
8867,17279,336.363641277513,ПОСЛЕЗАВТРА (BD),37
8868,14482,336.3595232282366,МАШИНА ДЖЕЙН МЭНСФИЛД,40
8869,16595,336.2715517241379,ОРДА (BD),37
8870,19365,336.2113821138211,"Скуби-Ду! Таинственные топи [PC, Jewel, русская версия]",30
8871,15098,336.2040002441406,Микроробот Нано глоу ин дарк,62
8872,17592,336.09090909090907,Пелевин Виктор  Generation П (mp3-CD) (digipack),43
8873,19563,336.04347826086956,ТАНГО ЛИБРЕ. КИНО БЕЗ ГРАНИЦ,40
8874,19811,336.04252798180113,ТРИ БОГАТЫРЯ НА ДАЛЬНИХ БЕРЕГАХ,40
8875,19821,335.9310344827586,ТРИ ДНЯ НА ПОБЕГ (2DVD),40
8876,16890,335.8703654627646,ПАРАНОРМАН. ИЛИ КАК ПРИРУЧИТЬ ЗОМБИ,40
8877,9663,335.8225806451613,ВВС:ИСТОРИЯ ЗЕМЛИ (2dvd),40
8878,19124,335.79411764705884,СТРАННЫЕ РОДСТВЕННИКИ,40
8879,77,335.6816612042879,12 ЛЕТ РАБСТВА (регион),40
8880,12818,335.6259256998698,КОРПОРАЦИЯ МОНСТРОВ м/ф  wd,40
8881,11603,335.56962962209445,ЗАЛЕТЧИКИ,40
8882,22130,335.43341121495325,Я ТОЖЕ ХОЧУ,40
8883,4027,335.3636363636364,"Jagged Alliance Collector's Bandle [PC, Цифровая версия]",31
8884,4005,335.2857142857143,JOHN ELTON  One Night Only  Greatest Hits  DVD,59
8885,8675,335.2249998204848,БАРБОСКИНЫ: ИГРУШКА,40
8886,14296,335.1590433269918,МАЛАВИТА,40
8887,3112,335.1144578313253,ENGLISH. НАЧАЛЬНЫЙ УРОВЕНЬ 4DVD,40
8888,9156,335.1073169243045,БЭТМЕН  WB (BD),37
8889,19912,335.0879165649414,ТЫ И Я,40
8890,17791,335.0,РАПУНЦЕЛЬ. ЗАПУТАННАЯ ИСТОРИЯ (BD),37
8891,18616,334.9672131147541,СЕКСУАЛЬНЫЕ ХРОНИКИ ФРАНЦУЗСКОЙ СЕМЬИ,40
8892,9734,334.95652173913044,ВВС:ТРОПИЧЕСКИЙ РАЙ БОРНЕО (2DVD),40
8893,19960,334.84615384615387,Толкиен Джон Р.Р.  Властелин колец  Хранители кольца (mp3-CD) (Digipack),43
8894,8765,334.7555508047847,БЕЛОСНЕЖКА И ОХОТНИК (BD),37
8895,9567,334.75,ВАЛЛ-И м/ф wd,40
8896,8962,334.6666666666667,БОЛЬШАЯ ВЕЧЕРИНКА,40
8897,12391,334.58559301344013,КАМИЛЛА КЛОДЕЛЬ,40
8898,21808,334.4075221509005,ШАГ ВПЕРЕД 4,40
8899,19632,334.4,ТЕМНЫЙ РЫЦАРЬ  WB,40
8900,3292,334.26666768391925,"FARMER, MYLENE Live A Bersy DVD (стекло)",59
8901,15603,334.125,НЕ БОЙСЯ ТЕМНОТЫ,40
8902,11285,334.06315789473683,"Дальнобойщики 3: Большие гонки [PC, Цифровая версия]",31
8903,19529,333.7513062393297,ТАЙМЛЕСС. РУБИНОВАЯ КНИГА,40
8904,17278,333.7355072095198,ПОСЛЕДНЯЯ СКАЗКА РИТЫ (DVD+CD),40
8905,5595,333.68333435058594,"PS Vita: Комплект 4gamers Clean 'n' Protect (чехол, фирменный резиновый бэйдж, ремешок) (SPC9003)",5
8906,19958,333.6666666666667,Толкиен Джон Р.Р.  Властелин колец  Возвращение короля (mp3-CD) (Digipack),43
8907,8606,333.61461557241586,БАРАКА (BD),37
8908,12073,333.5947422932104,ИСТОРИЯ ИГРУШЕК: БОЛЬШОЙ ПОБЕГ (3D BD+BD),38
8909,11482,333.55555555555554,ЖИВАЯ СТАЛЬ,40
8910,12453,333.5529197080292,КИЛЛЕР ДЖО,40
8911,12806,333.5077347755432,КОРОЛЬ ЛЕВ 2 ГОРДОСТЬ СИМБЫ (BD+DVD),37
8912,8314,333.44474093019494,АННА КАРЕНИНА,40
8913,17941,333.42857142857144,РОМАН С КОКАИНОМ,40
8914,7069,333.3333333333333,"Tomb Raider Anniversary (Essentials) [PSP, английская версия]",21
8915,22058,333.3197881653654,ЭПИК,40
8916,19031,333.23839269365584,СПИРАЛЬ,40
8917,19060,333.1818181818182,СРЕДЬ БЕЛА ДНЯ,40
8918,11028,333.0986047789108,ДЖОН КАРТЕР (2BD),37
8919,12859,333.055808199369,КРАСАВИЦА И ЧУДОВИЩЕ (BD),37
8920,13171,333.0048607720269,Классное чтение  1 - 4 классы  5CD (audio-CD) (CD-Box),43
8921,8780,333.00312519073486,БЕМБИ/БЕМБИ 2  WD,40
8922,13185,333.0,КоКоКо,40
8923,9510,333.0,В РИТМЕ СЕРДЦА,40
8924,12937,332.9432960382387,КРОВЬ,40
8925,11673,332.88390797582167,ЗВЕРИ ДИКОГО ЮГА,40
8926,16594,332.8615384615385,ОРДА (2DVD),40
8927,13892,332.86,ЛЕПС ГРИГОРИЙ  Научись летать  Live  DVD,59
8928,9062,332.6700134277344,БУДЬ КРУЧЕ (BD),37
8929,10193,332.65933639391335,"Ведьмак 2. Убийцы королей [PC, Jewel, русская версия]",30
8930,10989,332.60965913714784,ДЖЕК РАЙАН: ТЕОРИЯ ХАОСА,40
8931,8484,332.6050724637681,Акунин Борис  Особые поручения (mp3-CD) (digipack),43
8932,6406,332.57109004739334,"Scania. Truck Driving Simulator [РС, Jewel, русские субтитры]",30
8933,21346,332.56581207014557,ХИЖИНА В ЛЕСУ (2DVD),40
8934,20203,332.51724137931035,ФАКУЛЬТЕТ,40
8935,6474,332.49765000956603,"Sims 3 Кино: Каталог [PC, русская версия]",28
8936,12321,332.4713991581167,КАДРЫ,40
8937,9482,332.4543749491374,В ГОСТИ К РОБИНСОНАМ (3D BD),38
8938,10537,332.3521273998504,ГРОЗОВОЙ ПЕРЕВАЛ. КИНО БЕЗ ГРАНИЦ,40
8939,2311,332.3333333333333,"Call of Duty: Black Ops II. ""Uprising"" (набор дополнений) [PC, Цифровая версия]",31
8940,16659,332.28749974568683,ОТ ВИНТА,40
8941,3254,332.27272727272725,"F.3.A.R. [PC, Jewel]",30
8942,18007,332.16700134277346,РЭЙ (BD),37
8943,11943,332.1570591646082,ИДЕАЛЬНЫЙ ГОЛОС (BD),37
8944,11578,332.14285714285717,ЗАГАДОЧНАЯ ИСТОРИЯ БЕНДЖАМИНА БАТТОНА WB,40
8945,22124,332.14285714285717,Я ПЛЮЮ НА ВАШИ МОГИЛЫ,40
8946,17291,332.14285714285717,ПОХИЩЕННАЯ,40
8947,16453,332.12429514400293,ОБЛАЧНЫЙ АТЛАС (колл.) (BD),41
8948,17472,332.1111111111111,ПРОКЛЯТЫЙ КАМЕНЬ,40
8949,17478,332.0687503814697,ПРОЛЕТАЯ НАД ГНЕЗДОМ КУКУШКИ,40
8950,19827,332.0,ТРИ МЕТРА НАД УРОВНЕМ НЕБА,40
8951,2120,332.0,CHARLES RAY  Original Artist  Original Songs  2CD,55
8952,1140,332.0,ABBA  Number Ones  DVD,59
8953,14811,331.99027033625424,МСТИТЕЛИ+Мстители: Величайшие герои Земли!,40
8954,17623,331.72093023255815,Пикуль Валентин  Нечистая сила (mp3-CD) (Digipack),43
8955,12651,331.6770909534801,КОЛЛЕКЦИОНЕР 2,40
8956,10170,331.6666666666667,"ВЫСОЦКИЙ. СПАСИБО, ЧТО ЖИВОЙ  (BD)",37
8957,10079,331.5633802816901,ВСЕ ВКЛЮЧЕНО 2 (BD),37
8958,9921,331.54221001224244,ВЛЮБЛЕННЫЕ,40
8959,16719,331.5,ОХОТНИК,40
8960,11420,331.5,"Европа III. Золотое издание [PC, Jewel, русская версия]",30
8961,10718,331.4630819602091,ДАЛЛАССКИЙ КЛУБ ПОКУПАТЕЛЕЙ,40
8962,10508,331.42068954993937,ГРАН ТОРИНО WB (BD),37
8963,8311,331.3777777777778,АННА ГЕРМАН (2DVD),40
8964,9692,331.3333333333333,ВВС:ОТ ПОЛЮСА ДО ПОЛЮСА (4 DVD) переизд.,40
8965,30,331.210016086134,007: КООРДИНАТЫ «СКАЙФОЛЛ»,40
8966,19752,331.2033815131362,ТОР 2: ЦАРСТВО ТЬМЫ,40
8967,14652,331.04690709064914,МИССИЯ НЕВЫПОЛНИМА. КОЛЛЕКЦИЯ 1-4,40
8968,12903,330.735813229583,КРЕПКИЙ ОРЕШЕК 1 (BD),37
8969,22019,330.72641509433964,ЭКЗАМЕН ДЛЯ ДВОИХ (BD),37
8970,14596,330.71762285076204,МИЛЛИОН ДЛЯ ЧАЙНИКОВ,40
8971,19830,330.70701753047473,ТРИ МЕТРА НАД УРОВНЕМ НЕБА. Я ТЕБЯ ХОЧУ,40
8972,11439,330.68888888888887,ЖЕЛЕЗНАЯ ЛЕДИ,40
8973,10533,330.45454545454544,ГРОБОВЩИК  (3D BD),38
8974,8763,330.448192918157,БЕЛОСНЕЖКА,40
8975,11405,330.3176466997932,ЕЛЕНА (2DVD),40
8976,18753,330.2885949092391,СЛОВА,40
8977,14262,330.16340196747143,МАДАГАСКАР 3 (3D BD),38
8978,21871,330.0887324373487,ШКАТУЛКА ПРОКЛЯТИЯ,40
8979,12087,330.06666666666666,ИСЧЕЗНОВЕНИЕ,40
8980,18778,330.04,СМЕРТЕЛЬНОЕ ОРУЖИЕ-3 WB (BD),37
8981,15687,330.0,НЕСНОСНЫЙ ГЕНРИ,40
8982,9862,329.9595947051316,ВИЙ,40
8983,9606,329.95652173913044,ВВС:БИТВА ЗА АТЛАНТИКУ (2DVD),40
8984,9911,329.94871794871796,ВЛАСТЕЛИН КОЛЕЦ: ВОЗВРАЩЕНИЕ КОРОЛЯ WB,40
8985,18765,329.85714285714283,СЛУЖУ СОВЕТСКОМУ СОЮЗУ,40
8986,7677,329.75,"WINEHOUSE, AMY I Told You I Was Trouble Live In London DVD",59
8987,19181,329.7111111111111,СУКИЯКИ ВЕСТЕРН ДЖАНГО. КИНО БЕЗ ГРАНИЦ,40
8988,9512,329.65884186239805,В СПОРТЕ ТОЛЬКО ДЕВУШКИ,40
8989,11241,329.5705881555096,ДУБЛЁР (BD),37
8990,19915,329.5656363192472,ТЭД ДЖОНС И ЗАТЕРЯННЫЙ ГОРОД 3D,40
8991,5272,329.5155281968193,"Need for Speed: Most Wanted (a Criterion Game) Limited Edition [PC, русская версия]",30
8992,12102,329.3942307692308,"Иван Царевич и Серый Волк [PC, Jewel, русская версия]",30
8993,954,329.3333333333333,2016:КОНЕЦ НОЧИ,40
8994,16895,329.3333333333333,ПАРИЖ-МАНХЭТТЕН,40
8995,20309,329.2263888888889,ФОРТУНА ВЕГАСА,40
8996,1739,329.18518518518516,BOCELLI ANDREA  Vivere  Live In Tuscany  DVD,59
8997,14641,329.14285714285717,МИСИМА. ФИНАЛЬНАЯ ГЛАВА,40
8998,17096,329.10153178208765,ПЛАН ПОБЕГА,40
8999,15848,329.0,На грани хаоса  Все врут! (mp3-CD) (Digipack),43
9000,18615,328.8,СЕКСА МНОГО НЕ БЫВАЕТ,40
9001,11045,328.75555555555553,ДЖУНГЛИ ЗОВУТ! В ПОИСКАХ МАРСУПИЛАМИ,40
9002,17956,328.7404180693437,РОСОМАХА: БЕССМЕРТНЫЙ,40
9003,16983,328.65210802268706,ПЕРСИ ДЖЕКСОН И МОРЕ ЧУДОВИЩ,40
9004,3647,328.5820895522388,GUETTA DAVID  One More Love  2CD,55
9005,21415,328.50364605585736,ХОРОШО БЫТЬ ТИХОНЕЙ,40
9006,19100,328.44444444444446,СТАРЫЙ НОВЫЙ ГОД WB,40
9007,14893,328.33583577473956,МУМИЯ (1998) (BD),37
9008,4272,328.2,"Knights Contract [PS3, английская версия]",19
9009,1028,328.18855629504566,3D Crystal Puzzle Собачка L,67
9010,11287,328.18518518518516,Данте А. Божественная комедия. Подарочное издание (mp3-DVD) (DVD-box),43
9011,17712,328.1656050955414,"Практикум по программе 1С:Упрощенка 8 (ред.2.0). Издание 2. Чистов Д.В., Харитонов С.А.",49
9012,21719,328.16544505813357,ЧЕТЫРЕ КОМНАТЫ (BD),37
9013,16884,328.09521261174626,ПАРАНОРМАЛЬНОЕ ЯВЛЕНИЕ 4,40
9014,11942,327.97058823529414,ИДЕАЛЬНЫЙ ГОЛОС,40
9015,10725,327.96923076923076,ДАР,40
9016,21485,327.9010526958265,"Хоз. операции в 1С:Бухгалтерии 8 (ред.3.0). Задачи, решения, рез-ты. Изд.4. Д.В.Чистов,С.А.Харитонов",49
9017,19807,327.85333251953125,ТРИ БОГАТЫРЯ И ШАМАХАНСКАЯ ЦАРИЦА,40
9018,481,327.82608695652175,1С:Бухгалтерия 8 как на ладони. Изд 3. Гартвич А. (по ред. 2.0),49
9019,21484,327.81891891891894,"Хоз. операции в 1С:Бухгалтерии 8 (ред.2.0). Задачи, решения, рез-ты. Изд.3. Д.В.Чистов,С.А.Харитонов",49
9020,15533,327.75555555555553,НА ДОРОГЕ,40
9021,14551,327.70999284224075,МЕСТО ПОД СОСНАМИ,40
9022,12805,327.6664884581821,КОРОЛЬ ЛЕВ (регион),40
9023,8754,327.6224733717898,БЕЛКА И СТРЕЛКА: ЛУННЫЕ ПРИКЛЮЧЕНИЯ,40
9024,17141,327.5157894736842,ПОВАР ДЛЯ ПРЕЗИДЕНТА,40
9025,19762,327.46153846153845,ТОТ ЕЩЕ...,40
9026,10540,327.43789052963257,ГРУППА 7,40
9027,16397,327.3840808097511,"Нэнси Дрю. Усыпальница пропавшей королевы [PC, Jewel, русская версия]",30
9028,10417,327.3529411764706,ГЛУХАРЬ. ВОЗВРАЩЕНИЕ (2 DVD) (35-64 серии),40
9029,13068,327.32941212373623,КЭТИ ПЕРРИ: ЧАСТИЧКА МЕНЯ (3D BD),38
9030,11090,327.32857186453685,ДИРИЖЕР,40
9031,21720,327.3268114172894,ЧЕТЫРЕ ПЕРА,40
9032,13831,327.2533333070817,ЛЕДИ,40
9033,19763,327.25,ТОТ ЕЩЕ... (DVD+BD),40
9034,4723,327.0216034182653,Mafia II,30
9035,17810,326.96148191852336,РАТАТУЙ (BD+DVD),37
9036,18097,326.79411764705884,Русский Дизайн 3.5 (DVD box),75
9037,3050,326.6363636363636,"Drakensang Online. Стандарт (Armor) [PC, русская версия]",30
9038,3508,326.60377358490564,Finger sport: Bike 90B,62
9039,15556,325.7878787878788,НАПРОЛОМ,40
9040,8062,325.6666666666667,"old Mount&Blade. Огнём и мечом. Великие битвы [PC, Jewel]",30
9041,8160,325.65384615384613,АЙ ВЕЙВЕЙ: НИКОГДА НЕ ИЗВИНЯЙСЯ. КИНО БЕЗ ГРАНИЦ,40
9042,17282,325.65135151631125,ПОТЕРПЕВШИЙ. КИНО БЕЗ ГРАНИЦ,40
9043,12197,325.6458333333333,Ильф И. Петров Е. Двенадцать стульев  Золотой телёнок  Рассказы  Фельетоны  Очерки (mp3-CD)(DVD-box),43
9044,8843,325.6223076453576,БЕСПРЕДЕЛ. КИНО БЕЗ ГРАНИЦ,40
9045,17382,325.60377358490564,ПРИКЛЮЧЕНИЯ МЫШОНКА,40
9046,20937,325.55555555555554,Фингерборд светящийся Aero Fingerboard Glow,62
9047,3562,325.51020408163265,From Dust [PC],30
9048,3715,325.4871794871795,"Grand Theft Auto IV (СофтКлаб) [PC, Цифровая версия]",31
9049,10307,325.45341742793215,ГАНГСТА LOVE,40
9050,18777,325.3591837980309,СМЕРТЕЛЬНОЕ ОРУЖИЕ-2 WB (BD),37
9051,16210,325.2161528449758,"Настольная игра Свинтус Юный (новая версия), арт.1518",65
9052,21399,325.16129032258067,ХОЛОДНАЯ ГОРА,40
9053,11612,325.1066666666667,ЗАМБЕЗИЯ,40
9054,15525,325.0688775510204,Мяч Антистресс Cut the Rope (2шт./уп.),70
9055,22020,325.03755958193824,ЭКИПАЖ,40
9056,15469,324.9791666666667,Мягкая игрушка Твити 15 см,63
9057,12156,324.93333333333334,Игрушка BMX FLICK TRIX (6014310),62
9058,9929,324.730602935331,ВНУТРИ ЛЬЮИНА ДЭВИСА,40
9059,19153,324.49342105263156,СТЫД,40
9060,1800,324.48250638073637,"Batman: Аркхем Сити (с поддержкой 3D) [PC, Jewel, русские субтитры]",30
9061,14019,324.3719427527451,ЛУЧШЕЕ ПРЕДЛОЖЕНИЕ,40
9062,4449,324.2307692307692,LOZTOYS A0012 Робот N2,67
9063,11218,324.12056069062135,ДРУГАЯ ЖИЗНЬ ЖЕНЩИНЫ,40
9064,21705,324.0031973391163,ЧЕРНЫЙ ДРОЗД,40
9065,18227,324.0,СБ. Grand Collection  Эстрада  12CD (box),60
9066,15751,324.0,НИНДЗЯ-УБИЙЦА (BD),37
9067,5407,324.0,"Orcs Must Die 2 + 3 DLC [PC, Цифровая версия]",31
9068,18776,323.84038455669696,СМЕРТЕЛЬНОЕ ОРУЖИЕ WB (BD),37
9069,12576,323.75,КЛУБ БЕЗБАШЕННЫХ. КИНО БЕЗ ГРАНИЦ,40
9070,13815,323.75,ЛЕГЕНДЫ PRO  Centr  2CD (фирм.),55
9071,19532,323.71276595744683,ТАЙНА,40
9072,3512,323.5,Finger sport: Скейт + Стенд 47,62
9073,21429,323.5,ХРАБРОЕ СЕРДЦЕ  (2DVD+BD) жел.бокс,40
9074,6707,323.5,"Spider-Man: Shattered Dimensions [PC, Jewel]",30
9075,5723,323.44444444444446,"Panzer Tactics HD [PC, Цифровая версия]",31
9076,3694,323.0,"God of War: Chains of Olympus (Platinum) [PSP, русская документация]",21
9077,7015,323.0,"Tiger Woods PGA Tour 12: the masters [Xbox 360, английская версия]",23
9078,15768,322.984375,НОВЫЙ ЧЕЛОВЕК ПАУК,40
9079,4779,322.9045658615717,"Mass Effect 3 [PC, русские субтитры]",30
9080,16229,322.7641509433962,Настольная игра Учим английский Для путешественников. Компактная версия,65
